ObjectId2,Fuel Type Code,Station Name,Street Address,City,State,ZIP,Status Code,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Network,EV Network Web,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Open Date,EV Connector Types,Country,EV Pricing,Restricted Access,STATEFP,COUNTYFP,County,TRACTCE,GEOID,NAME,NAMELSAD,ALAND,AWATER,INTPTLAT,INTPTLON,Tract,GreaterRegion,MTFCC,FUNCSTAT,ALAND_sqm,AWATER_sqm,Contiguous,Contiguo_1,Contiguo_2,UCD_urban_,Tract_POPU,NAME_12,SQMI_ALAND,DAC,Income_Gro,Shape_Leng,Join_Count,TARGET_FID,x,y,ObjectId,x2,y2,DAC/LIC,rural,DCFC,EV Network Clean,weight,weight_
6447,ELEC,META MPK29-04 FC,220 Jefferson Dr,Menlo Park,CA,94025,E,,,1,ChargePoint Network,http://www.chargepoint.com/,37.482155,-122.168813,8/19/23 7:00,176588,2023-08-19 00:09:54 UTC,,1/27/21 8:00,CHADEMO J1772COMBO,US,,,6,81,San Mateo County,611700,6081611700,6117,Census Tract 6117,10151983,2456677,37.4942796,-122.1505372,6081611700,San Francisco,G5020,S,10151983,2456677,6987344,1863.146371,3750.29,Urban,5801,San Mateo County,3.91970094,,Low,18231.5634,334,622,-122.168813,37.482155,6363,-122.168813,37.482155,1,0,1,ChargePoint Network,0.000322738,0.000390288
2383,ELEC,Pismo Beach Premium Outlets,333 Five Cities Drive,Pismo Beach,CA,93449,E,,,4,Electrify America,https://www.electrifyamerica.com/,35.13678,-120.62934,8/19/23 7:00,152395,2023-08-19 00:51:49 UTC,,1/11/20 8:00,CHADEMO J1772COMBO,US,,,6,79,San Luis Obispo County,11701,6079011701,117.01,Census Tract 117.01,21974811,99356,35.1655045,-120.6559422,6079011701,Los Angeles,G5020,S,21974811,99356,216015,143.2570606,1507.88,Urban,4432,San Luis Obispo County,8.482271363,,Middle,25853.66229,4,2855,-120.62934,35.13678,2198,-120.62934,35.13678,0,0,1,Electrify America,0.000322738,0.000390288
2270,ELEC,Beyond Mart,12970 Day St,Moreno Valley,CA,92507,E,,,3,Non-Networked,,33.932004,-117.278618,8/10/22 7:00,155270,2023-02-14 15:54:11 UTC,P,4/1/20 7:00,CHADEMO J1772COMBO,US,$0.22 per kWh,FALSE,6,65,Riverside County,42506,6065042506,425.06,Census Tract 425.06,3061797,0,33.9329093,-117.270282,6065042506,Southern Other,G5020,S,3061797,0,16918169,3748.02911,4513.88,Urban,9138,Riverside County,1.182165945,Disadvantaged Community,Low,7139.699983,4,2395,-117.278618,33.932004,2870,-117.278618,33.932004,1,0,1,Other,0.000488998,0.000591345
13410,ELEC,City of Richmond - Civic Center - Array 1,325 Civic Center Plaza,Richmond,CA,94804,E,,,4,eVgo Network,https://www.evgo.com/,37.935951,-122.343964,8/18/23 7:00,228214,2023-08-18 23:56:08 UTC,,6/18/19 7:00,CHADEMO J1772COMBO,US,,,6,13,Contra Costa County,374000,6013374000,3740,Census Tract 3740,992095,0,37.9394176,-122.3414882,6013374000,San Francisco,G5020,S,992095,0,6987344,1863.146371,3750.29,Urban,4752,Contra Costa County,0.383049864,,Low,4011.935602,2,3099,-122.343964,37.935951,13010,-122.343964,37.935951,1,0,1,eVgo Network,0.000322738,0.000390288
14449,ELEC,Curry Parkway Chalios Mexican Restaurant,33225 Hubert Way,Kettleman City,CA,93239,E,,,10,Electrify America,https://www.electrifyamerica.com/,35.98918,-119.96013,8/19/23 7:00,236322,2023-08-19 00:51:51 UTC,,11/18/22 8:00,CHADEMO J1772COMBO,US,,,6,31,Kings County,1601,6031001601,16.01,Census Tract 16.01,1697540632,2116644,36.01376,-119.7891118,6031001601,Central Other,G5020,S,1697540632,2116644,0,0,0,Rural,4101,Kings County,655.4307281,Disadvantaged Community,Low,185149.317,7,5260,-119.96013,35.98918,14602,-119.96013,35.98918,1,1,1,Electrify America,0.000488998,0.000591345
13646,ELEC,Cupertino Village,10869 N Wolfe Rd,Cupertino,CA,95014,E,,1,2,eVgo Network,https://www.evgo.com/,37.336232,-122.016164,8/18/23 7:00,228047,2023-08-18 23:55:58 UTC,,12/14/16 8:00,CHADEMO J1772 J1772COMBO,US,,,6,85,Santa Clara County,508101,6085508101,5081.01,Census Tract 5081.01,2646565,0,37.3302918,-122.0233152,6085508101,San Francisco,G5020,S,2646565,0,6987344,1863.146371,3750.29,Urban,6768,Santa Clara County,1.02184404,,High,6585.007654,3,1594,-122.016164,37.336232,13581,-122.016164,37.336232,0,0,1,eVgo Network,0.000322738,0.000390288
12078,ELEC,"Weaverville, CA - Tesla Supercharger",1665  Main Street,Weaverville,CA,96093,E,,,8,Tesla,https://www.tesla.com/supercharger,40.72053,-122.928066,7/1/23 7:00,206611,2023-07-14 19:41:28 UTC,P,2/14/22 8:00,TESLA,US,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,FALSE,6,105,Trinity County,102,6105000102,1.02,Census Tract 1.02,1162277296,1461374,41.0094786,-122.8215055,6105000102,Northern Other,G5020,S,1162277296,1461374,0,0,0,Rural,4091,Trinity County,448.7574426,,Low,272907.5032,3,4485,-122.928066,40.72053,12325,-122.928066,40.72053,1,1,1,Tesla,0.000488998,0.000591345
13008,ELEC,Walgreens,18568 Ventura Blvd,Tarzana,CA,91356,E,,,2,eVgo Network,https://www.evgo.com/,34.16892,-118.537994,8/18/23 7:00,228243,2023-08-18 23:56:10 UTC,,3/7/18 8:00,CHADEMO J1772COMBO,US,,,6,37,Los Angeles County,139401,6037139401,1394.01,Census Tract 1394.01,907259,0,34.1696955,-118.537583,6037139401,Los Angeles,G5020,S,907259,0,16918169,3748.02911,4513.88,Urban,2706,Los Angeles County,0.350294514,,Low,3881.183783,20,7597,-118.537994,34.16892,13526,-118.537994,34.16892,1,0,1,eVgo Network,0.000322738,0.000390288
6289,ELEC,DC CORRIDOR OAKHURST DC2,40050 CA-49,Oakhurst,CA,93644,E,,,1,ChargePoint Network,http://www.chargepoint.com/,37.331935,-119.65872,8/19/23 7:00,176407,2023-08-19 00:10:30 UTC,,1/27/21 8:00,CHADEMO J1772COMBO,US,,,6,39,Madera County,103,6039000103,1.03,Census Tract 1.03,659835129,3194124,37.5026912,-119.5191768,6039000103,Central Other,G5020,S,659835129,3194124,0,0,0,Rural,5197,Madera County,254.7636626,,Low,175966.9197,9,3747,-119.65872,37.331935,6989,-119.65872,37.331935,1,1,1,ChargePoint Network,0.000488998,0.000591345
7867,ELEC,PS2 ALL PS-2-1 (FAST),353 Point San Bruno Blvd,South San Francisco,CA,94080,E,,,1,ChargePoint Network,http://www.chargepoint.com/,37.653343,-122.381065,8/19/23 7:00,177629,2023-08-19 00:02:24 UTC,,1/27/21 8:00,CHADEMO J1772COMBO,US,,,6,81,San Mateo County,602300,6081602300,6023,Census Tract 6023,10010608,3414184,37.6516231,-122.3991663,6081602300,San Francisco,G5020,S,10010608,3414184,6987344,1863.146371,3750.29,Urban,4196,San Mateo County,3.911412875,Disadvantaged Community,Low,19094.34504,191,2400,-122.381065,37.653343,7937,-122.381065,37.653343,1,0,1,ChargePoint Network,0.000322738,0.000390288
10124,ELEC,Stockton Blvd - Elk Grove CA,8830 E. Stockton Blvd.,Elk Grove,CA,95624,E,,,2,SHELL_RECHARGE,https://shellrecharge.com/en-us/solutions,38.436895,-121.397472,8/19/23 7:00,189648,2023-08-19 00:49:48 UTC,,5/13/21 7:00,CHADEMO J1772COMBO,US,,,6,67,Sacramento County,9323,6067009323,93.23,Census Tract 93.23,3791837,0,38.4310598,-121.3851643,6067009323,Sacramento,G5020,S,3791837,0,1961917,842.9358486,2327.48,Urban,6130,Sacramento County,1.46404666,,High,7990.065392,1,4348,-121.397472,38.436895,10247,-121.397472,38.436895,0,0,1,Other,0.000488998,0.000591345
14264,ELEC,Loop - Blue Jay Cinema,27315 N Bay Rd,Blue Jay,CA,92317,E,,,1,Non-Networked,,34.24824304,-117.2071025,2/13/23 8:00,241137,2023-02-14 15:54:11 UTC,P,1/3/23 8:00,CHADEMO J1772COMBO,US,,FALSE,6,71,San Bernardino County,10901,6071010901,109.01,Census Tract 109.01,13139378,625581,34.261789,-117.2161238,6071010901,Southern Other,G5020,S,13139378,625581,13938,46.49510748,299.77,Rural,4121,San Bernardino County,5.07437372,,Middle,25955.77563,1,3957,-117.2071025,34.24824304,14635,-117.2071025,34.24824304,0,1,1,Other,0.000488998,0.000591345
7281,ELEC,NORMREEVESHONDA NORM REEVES FC,16 Auto Center Dr,Irvine,CA,92618,E,,,1,ChargePoint Network,http://www.chargepoint.com/,33.631159,-117.721914,8/19/23 7:00,178355,2023-08-19 00:04:42 UTC,,1/27/21 8:00,CHADEMO J1772COMBO,US,,,6,59,Orange County,52410,6059052410,524.1,Census Tract 524.10,5170290,68055,33.638055,-117.7185304,6059052410,Los Angeles,G5020,S,5170290,68055,16918169,3748.02911,4513.88,Urban,5452,Orange County,1.994263934,Disadvantaged Community,Low,11699.58615,16,6795,-117.721914,33.631159,7770,-117.721914,33.631159,1,0,1,ChargePoint Network,0.000322738,0.000390288
13387,ELEC,Oakland - Lafayette Square,610 E 10th St,Oakland,CA,94606,E,,,4,eVgo Network,https://www.evgo.com/,37.803258,-122.276778,8/18/23 7:00,228208,2023-08-18 23:56:07 UTC,,8/14/19 7:00,CHADEMO J1772COMBO,US,,,6,1,Alameda County,403100,6001403100,4031,Census Tract 4031,346852,0,37.8022741,-122.2755012,6001403100,San Francisco,G5020,S,346852,0,6987344,1863.146371,3750.29,Urban,2101,Alameda County,0.133920251,,Middle,2394.366823,42,1503,-122.276778,37.803258,13318,-122.276778,37.803258,0,0,1,eVgo Network,0.000322738,0.000390288
14203,ELEC,Spring Plaza,5900 E Spring St,Long Beach,CA,90815,E,,,5,eVgo Network,https://www.evgo.com/,33.8099999,-118.117137,8/18/23 7:00,228585,2023-08-18 23:56:37 UTC,,12/19/21 8:00,CHADEMO J1772COMBO,US,,,6,37,Los Angeles County,574300,6037574300,5743,Census Tract 5743,2450925,30093,33.7994363,-118.118082,6037574300,Los Angeles,G5020,S,2450925,30093,16918169,3748.02911,4513.88,Urban,6052,Los Angeles County,0.946307044,,High,7720.296947,1,7862,-118.117137,33.8099999,14116,-118.117137,33.8099999,0,0,1,eVgo Network,0.000322738,0.000390288
11720,ELEC,San Manuel Village - Tesla Supercharger,27961 Highland Avenue,Highland,CA,92346,E,,,8,Tesla,https://www.tesla.com/supercharger,34.135162,-117.195175,7/1/23 7:00,195777,2023-07-14 19:41:28 UTC,P,9/4/21 7:00,TESLA,US,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,6,71,San Bernardino County,7901,6071007901,79.01,Census Tract 79.01,11966844,14073,34.1305047,-117.1709663,6071007901,Southern Other,G5020,S,11966844,14073,16918169,3748.02911,4513.88,Urban,7394,San Bernardino County,4.632653341,,High,17441.38261,2,776,-117.195175,34.135162,11311,-117.195175,34.135162,0,0,1,Tesla,0.000488998,0.000591345
2558,ELEC,H&S ENERGY H&S#2 CHEVRON 2,2950 Westminster Blvd,Seal Beach,CA,90740,E,,,1,ChargePoint Network,http://www.chargepoint.com/,33.759311,-118.078566,8/19/23 7:00,152568,2023-08-19 00:21:23 UTC,,1/22/20 8:00,CHADEMO J1772COMBO,US,,,6,59,Orange County,99504,6059099504,995.04,Census Tract 995.04,2323128,8386,33.7535531,-118.0942701,6059099504,Los Angeles,G5020,S,2323128,8386,16918169,3748.02911,4513.88,Urban,2679,Orange County,0.89190257,,High,7325.32921,5,3364,-118.078566,33.759311,2596,-118.078566,33.759311,0,0,1,ChargePoint Network,0.000322738,0.000390288
8379,ELEC,ONTARIO 76 CHARGER 2,1850 E Holt Blvd,Ontario,CA,91761,T,,,1,ChargePoint Network,http://www.chargepoint.com/,34.063302,-117.611533,8/19/23 7:00,179121,2023-08-19 00:02:24 UTC,,1/27/21 8:00,CHADEMO J1772COMBO,US,,,6,71,San Bernardino County,1600,6071001600,16,Census Tract 16,12420395,0,34.0577805,-117.6180138,6071001600,Southern Other,G5020,S,12420395,0,16918169,3748.02911,4513.88,Urban,5363,San Bernardino County,4.795808077,Disadvantaged Community,Low,24367.33569,6,777,-117.611533,34.063302,8855,-117.611533,34.063302,1,0,1,ChargePoint Network,0.000488998,0.000591345
1200,ELEC,Target - Tesla Supercharger,39201 Fremont Blvd.,Fremont,CA,94538,E,,,12,Tesla,https://www.tesla.com/supercharger,37.544293,-121.984002,7/1/23 7:00,102024,2023-07-14 19:41:28 UTC,P,7/23/18 7:00,TESLA,US,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,6,1,Alameda County,441923,6001441923,4419.23,Census Tract 4419.23,1506725,0,37.5509731,-121.9850086,6001441923,San Francisco,G5020,S,1506725,0,6987344,1863.146371,3750.29,Urban,6250,Alameda County,0.58174915,,Middle,5412.118739,25,5233,-121.984002,37.544293,1881,-121.984002,37.544293,0,0,1,Tesla,0.000322738,0.000390288
5516,ELEC,IRVINE COMPANY LOS OLIV DCFC 1,8505 Irvine Center Dr,Irvine,CA,92618,E,,,1,ChargePoint Network,http://www.chargepoint.com/,33.645974,-117.745255,8/19/23 7:00,174168,2023-08-19 00:22:24 UTC,,1/27/21 8:00,CHADEMO J1772COMBO,US,,,6,59,Orange County,62621,6059062621,626.21,Census Tract 626.21,10406764,100853,33.6296112,-117.7515914,6059062621,Los Angeles,G5020,S,10406764,100853,16918169,3748.02911,4513.88,Urban,12331,Orange County,4.029727269,,Middle,18523.6692,8,6792,-117.745255,33.645974,5469,-117.745255,33.645974,0,0,1,ChargePoint Network,0.000322738,0.000390288
13754,ELEC,Bridgeport Marketplace,23841 Newhall Ranch Rd,Valencia,CA,91355,E,,,2,eVgo Network,https://www.evgo.com/,34.429413,-118.552869,8/18/23 7:00,228160,2023-08-18 23:56:03 UTC,,3/7/18 8:00,CHADEMO J1772COMBO,US,,,6,37,Los Angeles County,920114,6037920114,9201.14,Census Tract 9201.14,2835169,0,34.4314745,-118.5622123,6037920114,Los Angeles,G5020,S,2835169,0,16918169,3748.02911,4513.88,Urban,6518,Los Angeles County,1.094664035,,High,11173.00854,3,5001,-118.552869,34.429413,13547,-118.552869,34.429413,0,0,1,eVgo Network,0.000322738,0.000390288
11712,ELEC,Boron Rest Area - Westbound,"Boron SRRA - Westbound, CA-58",Boron,CA,93516,E,,,2,Non-Networked,,35.00777154,-117.7182907,11/4/21 7:00,196268,2022-02-10 19:42:29 UTC,P,9/17/21 7:00,CHADEMO J1772COMBO,US,,FALSE,6,29,Kern County,6500,6029006500,65,Census Tract 65,2031989915,2059603,35.2098975,-117.8818657,6029006500,Los Angeles,G5020,S,2031989915,2059603,0,0,0,Rural,4501,Kern County,784.8658773,Disadvantaged Community,Low,351234.5941,7,6856,-117.7182907,35.00777154,11176,-117.7182907,35.00777154,1,1,1,Other,0.000488998,0.000591345
1228,ELEC,Tesla Service Center Rocklin - Tesla Supercharger,4361 Granite Drive,Rocklin,CA,95677,E,,,18,Tesla,https://www.tesla.com/supercharger,38.80086,-121.210529,7/1/23 7:00,102053,2023-07-14 19:41:28 UTC,P,3/1/15 8:00,TESLA,US,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,6,61,Placer County,21103,6061021103,211.03,Census Tract 211.03,4804254,0,38.7956518,-121.2279757,6061021103,Sacramento,G5020,S,4804254,0,1961917,842.9358486,2327.48,Urban,3783,Placer County,1.854886518,,Middle,12339.04045,9,5888,-121.210529,38.80086,1497,-121.210529,38.80086,0,0,1,Tesla,0.000488998,0.000591345
2716,ELEC,"Walmart 2025 - Tracy, CA",3010 W Grant Line Road,Tracy,CA,95304,E,,,4,Electrify America,https://www.electrifyamerica.com/,37.75304,-121.47246,8/19/23 7:00,153521,2023-08-19 00:51:35 UTC,,2/7/20 8:00,CHADEMO J1772COMBO,US,,,6,77,San Joaquin County,5206,6077005206,52.06,Census Tract 52.06,66727091,1558487,37.7740044,-121.4950941,6077005206,Central Other,G5020,S,66727091,1558487,1031097,443.6045041,2324.36,Urban,26742,San Joaquin County,25.76350151,Disadvantaged Community,High,49976.23436,12,2444,-121.47246,37.75304,2349,-121.47246,37.75304,1,0,1,Electrify America,0.000488998,0.000591345
1543,ELEC,America's Best Value Inn,3930 County Road 89,Dunnigan,CA,95937,E,,,4,Electrify America,https://www.electrifyamerica.com/,38.88232,-121.97246,8/19/23 7:00,121776,2023-08-19 00:51:51 UTC,,2/1/19 8:00,CHADEMO J1772COMBO,US,,,6,113,Yolo County,11400,6113011400,114,Census Tract 114,567458610,3759713,38.8196619,-121.8371627,6113011400,Sacramento,G5020,S,567458610,3759713,0,0,0,Rural,4076,Yolo County,219.1085452,,Low,144931.9426,4,6830,-121.97246,38.88232,1326,-121.97246,38.88232,1,1,1,Electrify America,0.000488998,0.000591345
8251,ELEC,DC CORRIDOR FRAZIERPARK DC1,73 Frazier Mountain Park Rd,Lebec,CA,93243,E,,,1,ChargePoint Network,http://www.chargepoint.com/,34.818129,-118.882998,8/19/23 7:00,180589,2023-08-19 00:21:24 UTC,,1/27/21 8:00,CHADEMO J1772COMBO,US,,,6,29,Kern County,3306,6029003306,33.06,Census Tract 33.06,1073615892,384478,34.9235317,-119.1500356,6029003306,Los Angeles,G5020,S,1073615892,384478,0,0,0,Rural,4199,Kern County,414.5252285,,Low,178425.1266,9,6846,-118.882998,34.818129,8213,-118.882998,34.818129,1,1,1,ChargePoint Network,0.000488998,0.000591345
13739,ELEC,Venice Crossroads,8985 Venice Blvd,Los Angeles,CA,90034,E,,,2,eVgo Network,https://www.evgo.com/,34.02736,-118.39233,8/18/23 7:00,228138,2023-08-18 23:56:01 UTC,,9/5/19 7:00,CHADEMO J1772COMBO,US,,,6,37,Los Angeles County,270100,6037270100,2701,Census Tract 2701,571964,0,34.0273406,-118.3959623,6037270100,Los Angeles,G5020,S,571964,0,16918169,3748.02911,4513.88,Urban,4202,Los Angeles County,0.220836444,Disadvantaged Community,Low,4074.050922,6,2079,-118.39233,34.02736,13478,-118.39233,34.02736,1,0,1,eVgo Network,0.000322738,0.000390288
16374,ELEC,Vons Coronado,868 Orange Ave,Coronado,CA,92118,E,,,4,eVgo Network,https://www.evgo.com/,32.68805,-117.17996,8/18/23 7:00,297270,2023-08-18 23:56:51 UTC,,6/26/23 7:00,CHADEMO J1772COMBO,US,,,6,73,San Diego County,10800,6073010800,108,Census Tract 108,661224,0,32.6906311,-117.182643,6073010800,San Diego,G5020,S,661224,0,3153807,966.3614081,3263.59,Urban,2736,San Diego County,0.255299909,,High,3264.540689,1,1764,-117.17996,32.68805,16154,-117.17996,32.68805,0,0,1,eVgo Network,0.000488998,0.000591345
4875,ELEC,VISITOR CENTER NASAVISITORCTR3,Nasa Pkwy,Mountain View,CA,94043,E,,,1,ChargePoint Network,http://www.chargepoint.com/,37.409294,-122.063492,8/19/23 7:00,160227,2023-08-19 00:04:52 UTC,,6/12/20 7:00,CHADEMO J1772COMBO,US,,,6,85,Santa Clara County,504601,6085504601,5046.01,Census Tract 5046.01,19234588,8860136,37.4428194,-122.0860254,6085504601,San Francisco,G5020,S,19234588,8860136,6987344,1863.146371,3750.29,Urban,1016,Santa Clara County,7.426511352,,Low,24455.33204,22,3850,-122.063492,37.409294,4802,-122.063492,37.409294,1,0,1,ChargePoint Network,0.000322738,0.000390288
1182,ELEC,Desert Hills Premium Outlets - Tesla Supercharger,48400 Seminole Drive,Cabazon,CA,92230,E,,,16,Tesla,https://www.tesla.com/supercharger,33.931316,-116.820082,7/1/23 7:00,102006,2023-07-14 19:41:28 UTC,P,1/1/15 8:00,TESLA,US,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,6,65,Riverside County,43813,6065043813,438.13,Census Tract 438.13,322947647,391903,33.9344234,-116.8279469,6065043813,Southern Other,G5020,S,322947647,391903,0,0,0,Rural,4912,Riverside County,124.6386179,Disadvantaged Community,Low,118665.3934,15,1208,-116.820082,33.931316,1782,-116.820082,33.931316,1,1,1,Tesla,0.000488998,0.000591345
14451,ELEC,MHC 78 L.P. 691CHINABASINEV,691 China Basin St,San Francisco,CA,94158,E,,,1,ChargePoint Network,http://www.chargepoint.com/,37.771541,-122.392623,8/19/23 7:00,236984,2023-08-19 00:30:17 UTC,,12/3/22 8:00,CHADEMO J1772COMBO,US,,,6,75,San Francisco County,60700,6075060700,607,Census Tract 607,2082513,844390,37.7724142,-122.3904583,6075060700,San Francisco,G5020,S,2082513,844390,6987344,1863.146371,3750.29,Urban,13222,San Francisco County,0.843266459,,High,8257.93676,68,612,-122.392623,37.771541,14621,-122.392623,37.771541,0,0,1,ChargePoint Network,0.000322738,0.000390288
5685,ELEC,Raley's - Tesla Supercharger,4700 Freeport Blvd,Sacramento,CA,95822,E,,,8,Tesla,https://www.tesla.com/supercharger,38.533667,-121.496108,7/1/23 7:00,167286,2023-07-14 19:41:28 UTC,P,9/28/20 7:00,TESLA,US,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,6,67,Sacramento County,3300,6067003300,33,Census Tract 33,2377878,0,38.5289945,-121.5039421,6067003300,Sacramento,G5020,S,2377878,0,1961917,842.9358486,2327.48,Urban,4548,Sacramento County,0.918103452,,Middle,6287.607521,9,3499,-121.496108,38.533667,5644,-121.496108,38.533667,0,0,1,Tesla,0.000488998,0.000591345
12009,ELEC,META MPK29-20 FC,220 Jefferson Dr,Menlo Park,CA,94025,E,,,1,ChargePoint Network,http://www.chargepoint.com/,37.481298,-122.169546,8/19/23 7:00,206111,2023-08-19 00:36:00 UTC,,2/10/22 8:00,CHADEMO J1772COMBO,US,,,6,81,San Mateo County,611700,6081611700,6117,Census Tract 6117,10151983,2456677,37.4942796,-122.1505372,6081611700,San Francisco,G5020,S,10151983,2456677,6987344,1863.146371,3750.29,Urban,5801,San Mateo County,3.91970094,,Low,18231.5634,334,622,-122.169546,37.481298,12250,-122.169546,37.481298,1,0,1,ChargePoint Network,0.000322738,0.000390288
13409,ELEC,Curbside 14th Street,506 14th Street,Sacramento,CA,95814,E,,,3,eVgo Network,https://www.evgo.com/,38.5840997,-121.4857916,8/18/23 7:00,228430,2023-08-18 23:56:23 UTC,,10/1/21 7:00,CHADEMO J1772COMBO,US,,,6,67,Sacramento County,500,6067000500,5,Census Tract 5,866054,0,38.5834331,-121.4823108,6067000500,Sacramento,G5020,S,866054,0,1961917,842.9358486,2327.48,Urban,3461,Sacramento County,0.334385182,Disadvantaged Community,Low,3790.512065,7,4254,-121.4857916,38.5840997,13009,-121.4857916,38.5840997,1,0,1,eVgo Network,0.000488998,0.000591345
9661,ELEC,DC CORRIDOR ARCATA DC1,601 8th St,Arcata,CA,95521,E,,,1,ChargePoint Network,http://www.chargepoint.com/,40.868265,-124.085135,8/19/23 7:00,184224,2023-08-19 00:29:25 UTC,,2/11/21 8:00,CHADEMO J1772COMBO,US,,,6,23,Humboldt County,1000,6023001000,10,Census Tract 10,5462199,53197,40.8673192,-124.080035,6023001000,Northern Other,G5020,S,5462199,53197,13179,5.809144359,2268.66,Rural,6338,Humboldt County,2.113701499,,Low,11319.1207,13,3741,-124.085135,40.868265,9322,-124.085135,40.868265,1,1,1,ChargePoint Network,0.000488998,0.000591345
16298,ELEC,"Circle K - Corona, CA",8590 Cajalco Rd,Corona,CA,92881,E,,,4,CIRCLE_K,https://www.circlek.com/charge/,33.82503856,-117.5082025,,302208,2023-07-07 23:40:07 UTC,P,7/6/23 7:00,CHADEMO J1772COMBO,US,,FALSE,6,65,Riverside County,41909,6065041909,419.09,Census Tract 419.09,8674801,581970,33.8381856,-117.522205,6065041909,Southern Other,G5020,S,8674801,581970,16918169,3748.02911,4513.88,Urban,5622,Riverside County,3.367583961,,Middle,14374.70043,5,3431,-117.5082025,33.82503856,16488,-117.5082025,33.82503856,0,0,1,Other,0.000488998,0.000591345
14293,ELEC,Lazy Acres,422 W Washington St,San Diego,CA,92103,E,,2,1,eVgo Network,https://www.evgo.com/,32.75023,-117.16767,8/18/23 7:00,228731,2023-08-18 23:56:54 UTC,,3/7/18 8:00,CHADEMO J1772 J1772COMBO,US,,,6,73,San Diego County,400,6073000400,4,Census Tract 4,1177452,0,32.7533382,-117.1630702,6073000400,San Diego,G5020,S,1177452,0,3153807,966.3614081,3263.59,Urban,3801,San Diego County,0.454616958,,Low,4692.553154,13,1091,-117.16767,32.75023,14877,-117.16767,32.75023,1,0,1,eVgo Network,0.000488998,0.000591345
12052,ELEC,COMMUNITYCENTER FASTCHARGE1,6566 Smoketree Ave,Twentynine Palms,CA,92277,E,,,1,ChargePoint Network,http://www.chargepoint.com/,34.134407,-116.056596,8/19/23 7:00,206438,2023-08-19 00:36:01 UTC,,2/16/22 8:00,CHADEMO J1772COMBO,US,,,6,71,San Bernardino County,10421,6071010421,104.21,Census Tract 104.21,13513822,0,34.1311434,-116.0533136,6071010421,Southern Other,G5020,S,13513822,0,11319,12.76476957,886.74,Rural,6003,San Bernardino County,5.219649231,,Low,17783.73932,8,1171,-116.056596,34.134407,12299,-116.056596,34.134407,1,1,1,ChargePoint Network,0.000488998,0.000591345
4146,ELEC,Pismo Beach Premium Outlets - Tesla Supercharger,333 5 Cities Drive,Pismo Beach,CA,93449,E,,,12,Tesla,https://www.tesla.com/supercharger,35.136647,-120.628705,7/1/23 7:00,163344,2023-07-14 19:41:28 UTC,P,6/12/20 7:00,TESLA,US,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,6,79,San Luis Obispo County,11701,6079011701,117.01,Census Tract 117.01,21974811,99356,35.1655045,-120.6559422,6079011701,Los Angeles,G5020,S,21974811,99356,216015,143.2570606,1507.88,Urban,4432,San Luis Obispo County,8.482271363,,Middle,25853.66229,4,2855,-120.628705,35.136647,4596,-120.628705,35.136647,0,0,1,Tesla,0.000322738,0.000390288
11382,ELEC,DC CORRIDOR TEJON RANCH DC1,5521 Dennis McCarthy Dr,Lebec,CA,93243,E,,,1,ChargePoint Network,http://www.chargepoint.com/,34.98814,-118.947148,8/19/23 7:00,201226,2023-08-19 00:34:22 UTC,,11/17/21 8:00,CHADEMO J1772COMBO,US,,,6,29,Kern County,3306,6029003306,33.06,Census Tract 33.06,1073615892,384478,34.9235317,-119.1500356,6029003306,Los Angeles,G5020,S,1073615892,384478,0,0,0,Rural,4199,Kern County,414.5252285,,Low,178425.1266,9,6846,-118.947148,34.98814,11797,-118.947148,34.98814,1,1,1,ChargePoint Network,0.000488998,0.000591345
9302,ELEC,Greybill Building,1141 Mission St,San Miguel,CA,93451,E,,,2,EVGATEWAY,http://evgateway.com/,35.74958763,-120.6967915,6/12/23 7:00,185486,2023-06-20 21:41:11 UTC,P,2/27/21 8:00,CHADEMO J1772COMBO,US,$0.45 per kWh,FALSE,6,79,San Luis Obispo County,10016,6079010016,100.16,Census Tract 100.16,273566787,89806,35.6395512,-120.7903596,6079010016,Los Angeles,G5020,S,273566787,89806,0,0,0,Rural,5029,San Luis Obispo County,105.7692996,,Low,115380.7626,19,6968,-120.6967915,35.74958763,9117,-120.6967915,35.74958763,1,1,1,Other,0.000488998,0.000591345
