"id","visited","name","address","city","state","zip","user","location","sample","tesla_network","tesla_compatible","excluded","vehicle_type","count_level1","count_level2","count_dcfast","network"
"227364","1","TUSD MONTEVISTA MONTE VISTA MS3","751 W Lowell Ave","Tracy","CA","95376","dchau@ucdavis.edu","(-121.436724, 37.748575","1","0","1","0","CCS","0","1","0","ChargePoint Network"
"227699","1","Solano 80 Shopping Center - Tesla Supercharger","2155  Solano Avenue","Vallejo","CA","94590","irereyes@ucdavis.edu","(-122.230355, 38.104548","1","1","1","0","Tesla","0","0","20","Tesla"
"227708","1","Power Market - Tesla Supercharger","192 Lathrop Road","Lathrop","CA","95330","dchau@ucdavis.edu","(-121.285962, 37.82615","1","1","1","0","Tesla","0","0","11","Tesla"
"228352","1","Grocery Outlet","1180 N Fair Oaks Ave","Sunnyvale","CA","94089","dchau@ucdavis.edu","(-122.00968, 37.40345","1","0","0","0","CCS","0","0","2","eVgo Network"
"228401","1","Lucky San Francisco #756","1750 Fulton St","San Francisco","CA","94117","jjbang@ucdavis.edu","(-122.44565, 37.77604","1","0","0","0","CCS","0","0","2","eVgo Network"
"228416","1","San Carlos Library","610 Elm St","San Carlos","CA","94070","dchau@ucdavis.edu","(-122.2618505, 37.5036","1","0","0","0","CCS","0","1","2","eVgo Network"
"228644","1","Mechanics Bank","201 41st Street","Richmond","CA","94805","schakravarty@ucdavis.edu","(-122.330486, 37.933079","1","0","0","0","CCS","0","0","4","eVgo Network"
"229092","1","Redhill Shopping Village - Tesla Supercharger","14521 Red Hill Avenue","Tustin","CA","92780","irereyes@ucdavis.edu","(-117.822, 33.727827","1","1","1","0","Tesla","0","0","12","Tesla"
"229501","1","LODI, CA EV CITY HALL 2","221 W Pine St","Lodi","CA","95240","laulin@ucdavis.edu","(-121.2755, 38.13473","1","0","1","0","CCS","0","2","0","ChargePoint Network"
"230759","1","Nob Hill Campbell #606","1602 W Campbell Ave","Campbell","CA","95008","dchau@ucdavis.edu","(-121.9783434, 37.285859","1","0","0","0","NACS","0","0","4","eVgo Network"
"231788","1","CA ST PARKING A2CF","1451 California St","Redding","CA","96001","dchau@ucdavis.edu","(-122.391784, 40.584621","1","0","1","0","Tesla","0","2","0","ChargePoint Network"
"231789","1","CA ST PARKING A362","1451 California St","Redding","CA","96001","dchau@ucdavis.edu","(-122.391783, 40.584594","1","0","1","0","Tesla","0","2","0","ChargePoint Network"
"231790","1","CA ST PARKING A37B","1451 California St","Redding","CA","96001","dchau@ucdavis.edu","(-122.391793, 40.584612","1","0","1","0","Tesla","0","2","0","ChargePoint Network"
"231791","1","CA ST PARKING A35C","1451 California St","Redding","CA","96001","dchau@ucdavis.edu","(-122.391777, 40.584607","1","0","1","0","Tesla","0","2","0","ChargePoint Network"
"231792","1","CA ST PARKING B105","1451 California St","Redding","CA","96001","dchau@ucdavis.edu","(-122.391797, 40.584596","1","0","1","0","Tesla","0","2","0","ChargePoint Network"
"231793","1","CA ST PARKING B107","1451 California St","Redding","CA","96001","dchau@ucdavis.edu","(-122.391784, 40.584611","1","0","1","0","Tesla","0","2","0","ChargePoint Network"
"231794","1","CA ST PARKING B0D1","1451 California St","Redding","CA","96001","dchau@ucdavis.edu","(-122.391791, 40.584604","1","0","1","0","Tesla","0","2","0","ChargePoint Network"
"231795","1","CA ST PARKING B0D6","1451 California St","Redding","CA","96001","dchau@ucdavis.edu","(-122.391768, 40.584605","1","0","1","0","Tesla","0","2","0","ChargePoint Network"
"231796","1","CA ST PARKING A51F","1451 California St","Redding","CA","96001","dchau@ucdavis.edu","(-122.391773, 40.584616","1","0","1","0","Tesla","0","2","0","ChargePoint Network"
"231797","1","CA ST PARKING B0D2","1451 California St","Redding","CA","96001","dchau@ucdavis.edu","(-122.391773, 40.584595","1","0","1","0","Tesla","0","2","0","ChargePoint Network"
"233172","1","BOA CA3-107 (Milpitas, CA)","740 E Calaveras Blvd","Milpitas","CA","95035","dchau@ucdavis.edu","(-121.89388, 37.43313","1","0","0","0","CCS","0","0","4","Electrify America"
"233286","1","HANGAR BUILDING STATION 1","262 Mt Hermon Rd","Scotts Valley","CA","95066","dchau@ucdavis.edu","(-122.03026, 37.04791","1","0","1","0","NACS","0","2","0","ChargePoint Network"
"234619","1","ESSEX 420-G1","420 Station Park Cir","San Mateo","CA","94402","dchau@ucdavis.edu","(-122.307602, 37.555253","1","0","1","0","CCS","0","2","0","ChargePoint Network"
"235073","1","SJVAPCD MODESTO 3","4800 Enterprise Way","Modesto","CA","95356","laulin@ucdavis.edu","(-121.07161, 37.707706","1","0","1","0","CCS","0","2","0","ChargePoint Network"
"235074","1","SJVAPCD MODESTO 2","4800 Enterprise Way","Modesto","CA","95356","dchau@ucdavis.edu","(-121.071497, 37.707698","1","0","1","0","CCS","0","2","0","ChargePoint Network"
"235943","1","ORCHARDS1 STATION 2","2800 Ygnacio Valley Rd","Walnut Creek","CA","94598","irereyes@ucdavis.edu","(-122.017843, 37.927579","1","0","1","0","CCS","0","2","0","ChargePoint Network"
"236071","1","Marina Shopping Center","3201 W Benjamin Holt Dr","Stockton","CA","95219","nibarron@ucdavis.edu","(-121.356408, 38.006149","1","0","0","0","CCS","0","10","4","EVCS"
"236733","1","ANTON NOMA STATION 9","1910 N Main St","Walnut Creek","CA","94596","laulin@ucdavis.edu","(-122.063509, 37.905193","1","0","1","0","CCS","0","1","0","ChargePoint Network"
"237624","1","Laguna Promenade - Tesla Supercharger","7119  Elk Grove Boulevard","Elk Grove","CA","95758","dchau@ucdavis.edu","(-121.418091, 38.409915","1","1","1","0","Tesla","0","0","12","Tesla"
"237656","1","Burger King - Tesla Supercharger","30038 Road 8","Dunnigan","CA","95937","dchau@ucdavis.edu","(-121.951531, 38.862885","1","1","1","0","Tesla","0","0","8","Tesla"
"238571","1","Lake Elsinore City Center - Tesla Supercharger","31500 Grape Street","Lake Elsinore","CA","92532","irereyes@ucdavis.edu","(-117.294529, 33.659471","1","1","1","0","Tesla","0","0","16","Tesla"
"238581","1","FLIGHT at Tustin Legacy - Tesla Supercharger","1705 Flight Way","Tustin","CA","92782","irereyes@ucdavis.edu","(-117.83705, 33.70424","1","1","1","0","Tesla","0","0","7","Tesla"
"251260","1","SCIF - Redding","2125 Shasta View Dr","Redding","CA","96003","dchau@ucdavis.edu","(-122.3231417, 40.57493048","1","0","1","0","Tesla","0","10","0","AMPUP"
"253763","1","Whole Foods Market - Tesla Supercharger","340 3rd Street","San Rafael","CA","94901","irereyes@ucdavis.edu","(-122.517435, 37.971118","1","1","1","0","Tesla","0","0","8","Tesla"
"253765","1","Chevron - Tesla Supercharger","5416  Lindhurst Ave","Marysville","CA","95901","laulin@ucdavis.edu","(-121.556525, 39.111127","1","1","1","0","NACS","0","0","8","Tesla"
"255506","1","CHICK-FIL-A MTC CHICK-FIL-A (L)","759 E Calaveras Blvd","Milpitas","CA","95035","dchau@ucdavis.edu","(-121.894196, 37.433849","1","0","1","0","CCS","0","1","0","ChargePoint Network"
"256050","1","Woodcreek Plaza - Tesla Supercharger","3001  Travis Boulevard","Fairfield","CA","94534","dchau@ucdavis.edu","(-122.065423, 38.257563","1","1","1","0","Tesla","0","0","12","Tesla"
"256136","1","Wienerschnitzel 874","2500 West A street","Dixon","CA","95620","bnolszewski@ucdavis.edu","(-121.8533875, 38.4461871","1","0","1","0","CCS","0","2","0","Blink Network"
"256279","1","BFF FRONT LOT","2399 Auto Mall Pkwy","Fairfield","CA","94533","laulin@ucdavis.edu","(-122.076269, 38.246158","1","0","1","0","CCS","0","2","0","ChargePoint Network"
"256304","1","RH3C+J3 Marina District (US-7MK-ZS3-3)","RH3C+J3 Marina District","San Francisco","CA","94109","dchau@ucdavis.edu","(-122.42974, 37.804152","1","0","1","0","CCS","0","1","0","RIVIAN_WAYPOINTS"
"257386","1","Raley's Fairfield Travis","3001 Travis Blvd","Fairfield","CA","94534","irereyes@ucdavis.edu","(-122.065411, 38.257326","1","0","0","0","CCS","0","0","6","eVgo Network"
"261456","1","Pioneer Market - Tesla Supercharger","5034  Coakley Circle","Mariposa","CA","95338","mpfavetti@ucdavis.edu","(-119.972309, 37.489134","1","1","1","0","NACS","0","0","12","Tesla"
"261473","1","Yermo, CA - Sunrise Canyon Road - Tesla Supercharger","40865 Sunrise Canyon Road","Yermo","CA","92398","irereyes@ucdavis.edu","(-116.769199, 34.919649","1","1","1","0","Tesla","0","0","40","Tesla"
"261498","1","ANTON NOMA STATION 3&4","1910 N Main St","Walnut Creek","CA","94596","jjbang@ucdavis.edu","(-122.063455, 37.905184","1","0","1","0","CCS","0","2","0","ChargePoint Network"
"261710","1","SUTTER HEALTH SMP VALLEJO 3","100 Hospital Dr","Vallejo","CA","94589","dchau@ucdavis.edu","(-122.240517, 38.131375","1","0","1","0","Tesla","0","2","0","ChargePoint Network"
"262348","1","Pine Creek Shopping Center - Tesla Supercharger","692 Freeman Lane","Grass Valley","CA","95949","laulin@ucdavis.edu","(-121.064307, 39.199767","1","1","1","0","NACS","0","0","12","Tesla"
"262349","1","Home Ranch - Tesla Supercharger","18601-18659 Yorba Linda Blvd","Yorba Linda","CA","92886","irereyes@ucdavis.edu","(-117.808147, 33.889198","1","1","1","0","Tesla","0","0","8","Tesla"
"302669","1","Adventist Health Clear Lake","15631 18th Ave","Clearlake","CA","95422","laulin@ucdavis.edu","(-122.6200888, 38.93490018","1","0","1","0","CCS","0","3","0","Non-Networked"
"303615","1","STA - Fairfield - Allan Witt Community Park","1741 W Texas Street","Fairfield","CA","94533","eeboyd@ucdavis.edu","(-122.0620782, 38.2484892","1","0","0","0","CCS","0","0","8","EVCS"
"306847","1","Modesto, CA - Joyce Avenue - Tesla Supercharger","1212 Joyce Ave","Modesto","CA","95351","mpfavetti@ucdavis.edu","(-120.976539, 37.610088","1","1","1","0","NACS","0","0","8","Tesla"
"307830","1","The Workz Mojave - Tesla Supercharger","16862 CA-14","Mojave","CA","93501","irereyes@ucdavis.edu","(-118.176193, 35.067164","1","1","1","0","Tesla","0","0","12","Tesla"
"308589","1","CENTER OF HOPE COH UNIT C","1201 Industrial St","Redding","CA","96002","dchau@ucdavis.edu","(-122.350202, 40.574037","1","0","1","0","Tesla","0","2","0","ChargePoint Network"
"308657","1","CENTER OF HOPE COH UNIT D","1201 Industrial St","Redding","CA","96002","dchau@ucdavis.edu","(-122.350444, 40.574073","1","0","1","0","Tesla","0","2","0","ChargePoint Network"
"308658","1","CENTER OF HOPE COH UNIT A","1201 Industrial St","Redding","CA","96002","dchau@ucdavis.edu","(-122.349756, 40.574026","1","0","1","0","Tesla","0","2","0","ChargePoint Network"
"308659","1","CENTER OF HOPE COH UNIT B","1201 Industrial St","Redding","CA","96002","dchau@ucdavis.edu","(-122.349905, 40.573711","1","0","1","0","Tesla","0","2","0","ChargePoint Network"
"309141","1","431501  eaves San Jose II","2500 Trade Zone Boulevard","San Jose","CA","95131","dchau@ucdavis.edu","(-121.883471, 37.402369","1","0","1","0","CCS","0","2","0","Blink Network"
"309261","1","431402  Avalon Sunset Towers","8 Locksley Ave","SF","CA","94122","jjbang@ucdavis.edu","(-122.4631573, 37.7584994","1","0","1","0","CCS","0","3","0","Blink Network"
"309400","1","431404 AVA 55 Ninth","55 9th Ave","SF","CA","94118","dchau@ucdavis.edu","(-122.4680816, 37.7866351","1","0","1","0","CCS","0","4","0","Blink Network"
"309468","1","Greenwich Street Properties","1275 Greenwich Street","San Francisco","CA","94109","jjbang@ucdavis.edu","(-122.4205045, 37.8007726","1","0","1","0","CCS","0","4","0","Blink Network"
"309536","1","City of Winters","318 First St","Winters","CA","95694","jjbang@ucdavis.edu","(-121.970478, 38.521447","1","0","0","0","CCS","0","2","1","Blink Network"
"310315","1","Sonesta San Jose","777 Bellew Drive","Milpitas","CA","95035","dchau@ucdavis.edu","(-121.919266, 37.422497","1","0","1","0","CCS","0","2","0","Blink Network"
"311231","1","Bel Air Plaza - Tesla Supercharger","4000 Bel Aire Plaza","Napa","CA","94558","dchau@ucdavis.edu","(-122.307478, 38.321792","1","1","1","0","Tesla","0","0","12","Tesla"
"311233","1","Vacaville Commons Shopping Center - Tesla Supercharger","2098  Harbison Dr","Vacaville","CA","95687","dchau@ucdavis.edu","(-121.963247, 38.362255","1","1","1","0","Tesla","0","0","12","Tesla"
"312147","1","10950 International","10950 International Blvd","Oakland","CA","94603","kcacastro@ucdavis.edu","(-122.16354, 37.73715","1","0","0","0","CCS","0","0","8","eVgo Network"
"312526","1","2860 16th St","2860 16th St","San Francisco","CA","94103","jjbang@ucdavis.edu","(-122.41673, 37.76549","1","0","0","0","CCS","0","0","8","eVgo Network"
"314458","1","Burger King - Tesla Supercharger","497 Sandalwood Dr","Calimesa","CA","92320","irereyes@ucdavis.edu","(-117.056032, 33.993121","1","1","1","0","Tesla","0","0","12","Tesla"
"315673","1","CCSF-SFMTA LOMBARD 1","2055 Lombard St","San Francisco","CA","94123","schakravarty@ucdavis.edu","(-122.435, 37.799704","1","0","1","0","CCS","0","2","0","ChargePoint Network"
"316645","1","Kaiser Milpitas","770 East Calaveras Boulevard","Milpitas","CA","95035","dchau@ucdavis.edu","(-121.8915696, 37.4327334","1","0","1","0","CCS","0","5","0","Blink Network"
"317007","1","EV PARKING CLK STATION 1","2908 El Camino Real","Santa Clara","CA","95051","dchau@ucdavis.edu","(-121.97906, 37.351643","1","0","1","0","CCS","0","2","0","ChargePoint Network"
"318171","1","Moulton Plaza - Tesla Supercharger","23701 Moulton Pkwy","Laguna Hills","CA","92653","irereyes@ucdavis.edu","(-117.7337, 33.618223","1","1","1","0","Tesla","0","0","16","Tesla"
"320332","1","303 SECOND ST. KILROY DCFC 3","303 2nd St","San Francisco","CA","94107","dchau@ucdavis.edu","(-122.396019, 37.785522","1","0","0","0","CCS","0","0","1","ChargePoint Network"
"321148","1","Browns Valley Marketplace - Tesla Supercharger","154 Browns Valley Pkwy","Vacaville","CA","95688","dchau@ucdavis.edu","(-121.967965, 38.365253","1","1","1","0","Tesla","0","0","12","Tesla"
"323265","1","Dixon Plaza - Tesla Supercharger","1285 Stratford Ave","Dixon","CA","95620","irereyes@ucdavis.edu","(-121.839914, 38.457887","1","1","1","0","Tesla","0","0","12","Tesla"
"324018","1","Menifee, CA - Scott Road - Tesla Supercharger","27701 Scott Rd","Menifee","CA","92584","irereyes@ucdavis.edu","(-117.175257, 33.640364","1","1","1","0","Tesla","0","0","16","Tesla"
"326211","1","H&S ENERGY PM CHEVRON1","333 Curtola Pkwy","Vallejo","CA","94590","jjbang@ucdavis.edu","(-122.253749, 38.096813","1","0","0","0","CCS","0","0","1","ChargePoint Network"
"326660","1","Chevron - Tesla Supercharger","7720  US-50","Pollock Pines","CA","95726","irereyes@ucdavis.edu","(-120.529795, 38.7597","1","1","1","0","Tesla","0","0","12","Tesla"
"331442","1","Redding School of the Arts","955 Inspiration Way","Redding","CA","96003","dchau@ucdavis.edu","(-122.323081, 40.595497","1","0","1","0","Tesla","0","1","0","Blink Network"
"331820","1","AM/PM - Tesla Supercharger","5025 Rhonda Rd","Anderson","CA","96007","dchau@ucdavis.edu","(-122.288766, 40.433622","1","1","1","0","Tesla","0","0","8","Tesla"
"332308","1","Prime Solum - Sema","1021 Atlas Peak Road","Napa","CA","94558","laulin@ucdavis.edu","(-122.262718, 38.33867589","1","0","1","0","CCS","0","2","0","Blink Network"
"332816","1","BW plus hilltop inn","2300 Hilltop Drive","Redding","CA","96002","dchau@ucdavis.edu","(-122.35947, 40.574152","1","0","1","0","Tesla","0","4","0","NOODOE"
"333635","1","WALNUT CREEK BROADWAY 13","1390N Broadway","Walnut Creek","CA","94596","laulin@ucdavis.edu","(-122.058794, 37.899189","1","0","1","0","CCS","0","1","0","ChargePoint Network"
"333733","1","Rolling Hills Casino","2655 Everett Freeman Way","Corning","CA","96021","dchau@ucdavis.edu","(-122.20262, 39.87444","1","0","1","0","Tesla","0","30","0","EVGATEWAY"
"333914","1","Red Bluff Union High School District","1260 Union St","Red Bluff","CA","96080","dchau@ucdavis.edu","(-122.25022, 40.17643","1","0","1","0","Tesla","0","1","0","EVGATEWAY"
"334272","1","PHC STATION 3","2525 Airpark Drive","Redding","CA","96001","dchau@ucdavis.edu","(-122.403334, 40.571559","1","0","1","0","Tesla","0","2","0","ChargePoint Network"
"334273","1","PHC STATION 1","2525 Airpark Drive","Redding","CA","96001","dchau@ucdavis.edu","(-122.404061, 40.572037","1","0","1","0","Tesla","0","2","0","ChargePoint Network"
"334274","1","PHC STATION 2","2525 Airpark Drive","Redding","CA","96001","dchau@ucdavis.edu","(-122.403302, 40.571641","1","0","1","0","Tesla","0","2","0","ChargePoint Network"
"334573","1","AMMAAR'S TOYOTA CT4000","500 Orange Dr","Vacaville","CA","95687","kcacastro@ucdavis.edu","(-121.950382, 38.373513","1","0","1","0","CCS","0","2","0","ChargePoint Network"
"346555","1","DX DX-1305 STARTFO","1305 Stratford Ave","Dixon","CA","95620","laulin@ucdavis.edu","(-121.84013, 38.457353","1","0","1","0","CCS","0","2","0","ChargePoint Network"
"346662","1","Vallejo South Community Center","545 Magazine Street","Vallejo","CA","94590","laulin@ucdavis.edu","(-122.2386346, 38.081745","1","0","1","0","Tesla","0","8","0","EVCS"
"347087","1","Weed, CA - Tesla Supercharger","44 S Weed Blvd","Weed","CA","96094","dchau@ucdavis.edu","(-122.384685, 41.421752","1","1","1","0","Tesla","0","0","16","Tesla"
"347740","1","SOCO CHARGING CONFERENCE ROOM","727 Central Ave","Napa","CA","94558","schakravarty@ucdavis.edu","(-122.286571, 38.313094","1","0","1","0","CCS","0","2","0","ChargePoint Network"
"347741","1","SOCO CHARGING FRONT OFFICE","727 Central Ave","Napa","CA","94558","laulin@ucdavis.edu","(-122.286491, 38.313295","1","0","1","0","CCS","0","2","0","ChargePoint Network"
"348050","1","VACAVILLE TS - SENIOR CTR","1 Town Square Pl","Vacaville","CA","95688","irereyes@ucdavis.edu","(-121.987251, 38.357428","1","0","1","0","CCS","0","2","0","ChargePoint Network"
"350087","1","Fairfield, CA - Waterman Boulevard - Tesla Supercharger","2401 Waterman Blvd","Fairfield","CA","94534","irereyes@ucdavis.edu","(-122.052808, 38.272952","1","1","1","0","Tesla","0","0","12","Tesla"
"350220","1","PARK AND RIDE P&R AQUATICS","100 Benton Way","American Canyon","CA","94503","dchau@ucdavis.edu","(-122.265313, 38.170557","1","0","1","0","Tesla","0","2","0","ChargePoint Network"
"350429","1","COF-PUBLIC USE TRAIN STATION 1","4921 Vanden Rd","Fairfield","CA","94533","irereyes@ucdavis.edu","(-121.969026, 38.286698","1","0","1","0","CCS","0","2","0","ChargePoint Network"
"352153","1","OAKLEY CIVIC C1 DOWNTOWN 3","3100 Main St","Oakley","CA","94561","schakravarty@ucdavis.edu","(-121.71653, 37.998672","1","0","1","0","CCS","0","2","0","ChargePoint Network"
"352207","1","OAKLEY CIVIC C1 DOWNTOWN 5","3350 Main Street","Oakley","CA","94561","kcacastro@ucdavis.edu","(-121.716305, 37.998544","1","0","1","0","CCS","0","1","0","ChargePoint Network"
"352666","1","NVTA IMOLA P&R 1","954 Golden Gate Dr","Napa","CA","94558","nibarron@ucdavis.edu","(-122.301306, 38.28113","1","0","1","0","CCS","0","2","0","ChargePoint Network"
"352723","1","PARK N RIDE LOT ARC EV CH#1","701 Civic Center Blvd","Suisun City","CA","94585","schakravarty@ucdavis.edu","(-122.036811, 38.237997","1","0","1","0","CCS","0","2","0","ChargePoint Network"
"353470","1","GVW STATION GVW","5140 Business Center Drive","Fairfield","CA","94534","dchau@ucdavis.edu","(-122.145639, 38.216465","1","0","1","0","Tesla","0","2","0","ChargePoint Network"
"353472","1","GVW STATION GVW2","5140 Business Center Drive","Fairfield","CA","94534","kcacastro@ucdavis.edu","(-122.145991, 38.21655","1","0","1","0","CCS","0","2","0","ChargePoint Network"
"353530","1","GVEC STATION GVEC","5030 Business Center Dr","Fairfield","CA","94534","dchau@ucdavis.edu","(-122.143509, 38.217959","1","0","1","0","Tesla","0","1","0","ChargePoint Network"
"353896","1","SM 2 SM 1","131 E 28th Ave","San Mateo","CA","94403","dchau@ucdavis.edu","(-122.29998, 37.544061","1","0","1","0","CCS","0","2","0","ChargePoint Network"
"357770","1","HOTEL LOT1 COYOTE VALLEY 1","101 BIA Rd 228","Redwood Valley","CA","95470","irereyes@ucdavis.edu","(-123.211673, 39.254995","1","0","1","0","CCS","0","2","0","ChargePoint Network"
"358286","1","Safeway - Tesla Supercharger","122 Robles Way","Vallejo","CA","94591","laulin@ucdavis.edu","(-122.211269, 38.084499","1","1","1","0","Tesla","0","0","8","Tesla"
"358639","1","Colusa Casino Resort - Tesla Destination","3730 CA-45","Colusa","CA","95932","dchau@ucdavis.edu","(-122.031327, 39.252235","1","1","1","0","Tesla","0","10","0","Tesla Destination"
"359501","1","Hilton Garden Inn Temecula - Tesla Destination","28210 Jefferson Ave","Temecula","CA","92590","irereyes@ucdavis.edu","(-117.154357, 33.502094","1","1","1","0","Tesla","0","6","0","Tesla Destination"
"359595","1","Multi-Fresh Produce Inc - Tesla Destination","16826 Edwards Rd","Cerritos","CA","90703","irereyes@ucdavis.edu","(-118.033845, 33.878023","1","1","1","0","Tesla","0","1","0","Tesla Destination"
"360296","1","Town Center at the Preserve - Tesla Supercharger","16287 Main St","Chino","CA","91708","irereyes@ucdavis.edu","(-117.623658, 33.957375","1","1","1","0","Tesla","0","0","20","Tesla"
"360891","1","CHURN CREEK CHURN CREEK-1","3110 Churn Creek Road","Redding","CA","96002","dchau@ucdavis.edu","(-122.35378, 40.56221","1","0","1","0","Tesla","0","2","0","ChargePoint Network"
"100150221","1","Belle Mill Landing - Tesla Supercharger","82 Belle Mill Road","Red Bluff","CA","96080","dchau@ucdavis.edu","(-122.22754, 40.182245","1","1","1","0","Tesla","0","0","8","Tesla"
"100190504","1","Yreka, CA - Tesla Supercharger","1808 Fort Jones Road","Yreka","CA","96097","dchau@ucdavis.edu","(-122.645088, 41.701531","1","1","1","0","Tesla","0","0","12","Tesla"
"100207276","1","Morada Ranch - Tesla Supercharger","4255  East Morada Lane","Stockton","CA","95212","dchau@ucdavis.edu","(-121.261056, 38.038927","1","1","1","0","Tesla","0","0","12","Tesla"
"100217096","1","Holiday Market - Tesla Supercharger","20635  Gas Point Road","Cottonwood","CA","96022","dchau@ucdavis.edu","(-122.288043, 40.389124","1","1","1","0","Tesla","0","0","12","Tesla"
"100237624","1","Laguna Promenade - Tesla Supercharger","7119  Elk Grove Boulevard","Elk Grove","CA","95758","dchau@ucdavis.edu","(-121.418091, 38.409915","1","1","1","0","Tesla","0","0","12","Tesla"
"100237656","1","Burger King - Tesla Supercharger","30038 Road 8","Dunnigan","CA","95937","dchau@ucdavis.edu","(-121.951531, 38.862885","1","1","1","0","Tesla","0","0","8","Tesla"
"100256050","1","Woodcreek Plaza - Tesla Supercharger","3001  Travis Boulevard","Fairfield","CA","94534","dchau@ucdavis.edu","(-122.065423, 38.257563","1","1","1","0","Tesla","0","0","12","Tesla"
"100311233","1","Vacaville Commons Shopping Center - Tesla Supercharger","2098  Harbison Dr","Vacaville","CA","95687","irereyes@ucdavis.edu","(-121.963247, 38.362255","1","1","1","0","Tesla","0","0","12","Tesla"
"100321148","1","Browns Valley Marketplace - Tesla Supercharger","154 Browns Valley Pkwy","Vacaville","CA","95688","irereyes@ucdavis.edu","(-121.967965, 38.365253","1","1","1","0","Tesla","0","0","12","Tesla"
"100323265","1","Dixon Plaza - Tesla Supercharger","1285 Stratford Ave","Dixon","CA","95620","dchau@ucdavis.edu","(-121.839914, 38.457887","1","1","1","0","Tesla","0","0","12","Tesla"
"100331820","1","AM/PM - Tesla Supercharger","5025 Rhonda Rd","Anderson","CA","96007","dchau@ucdavis.edu","(-122.288766, 40.433622","1","1","1","0","Tesla","0","0","8","Tesla"
"100347087","1","Weed, CA - Tesla Supercharger","44 S Weed Blvd","Weed","CA","96094","dchau@ucdavis.edu","(-122.384685, 41.421752","1","1","1","0","Tesla","0","0","16","Tesla"
"100350087","1","Fairfield, CA - Waterman Boulevard - Tesla Supercharger","2401 Waterman Blvd","Fairfield","CA","94534","irereyes@ucdavis.edu","(-122.052808, 38.272952","1","1","1","0","Tesla","0","0","12","Tesla"
"100352632","1","Capistrano Plaza - Tesla Supercharger","26701 Verdugo St","San Juan Capistrano","CA","92675","irereyes@ucdavis.edu","(-117.664175, 33.503524","1","1","1","0","Tesla","0","0","12","Tesla"
