"id","visited","name","address","city","state","zip","user","location","sample","tesla_network","tesla_compatible","excluded","vehicle_type","count_level1","count_level2","count_dcfast","network"
"160933","1","SDMC  AUX STN SDMC AUX STN","3901 Lone Tree Way","Antioch","CA","94509","kcacastro@ucdavis.edu","(-121.804052, 37.981732","1","0","1","0","CCS","0","2","0","ChargePoint Network"
"161005","1","CITYOF CAMPBELL COM CTR H1-03","1 W Campbell Ave","Campbell","CA","95008","jjbang@ucdavis.edu","(-121.95213, 37.28846","1","0","1","0","Adapter","0","2","0","ChargePoint Network"
"161025","1","CUPERTINO QUINLAN 2","10185 North Stelling Rd","Cupertino","CA","95014","dchau@ucdavis.edu","(-122.042351, 37.325439","1","0","1","0","Adapter","0","2","0","ChargePoint Network"
"161026","1","SAN MATEO CNTY TR PUBLIC #1A","30 Tower Rd Tower Road","San Mateo","CA","94402","eeboyd@ucdavis.edu","(-122.332994, 37.51134","1","0","1","0","null","0","2","0","ChargePoint Network"
"161035","1","PLEASANT HILL CITY HALL 01","88-138 Gregory Ln","Pleasant Hill","CA","94523","eeboyd@ucdavis.edu","(-122.062686, 37.947678","1","0","1","0","null","0","2","0","ChargePoint Network"
"161056","1","DIRITO BROTHERS VW_426078_A","1450 Central Rd","Walnut Creek","CA","94596","schakravarty@ucdavis.edu","(-122.063683, 37.90744","1","0","1","0","CCS","0","2","0","ChargePoint Network"
"161066","1","IRVINE  CO  OFC 2 PARK PLAZA 01","2 Park Plaza","Irvine","CA","92614","nibarron@ucdavis.edu","(-117.838725, 33.679603","1","0","1","0","Adapter","0","1","0","ChargePoint Network"
"161159","1","BMW FACILITIES STOCKTON 01","1101 Runway Dr","Stockton","CA","95206","irereyes@ucdavis.edu","(-121.268014, 37.896021","1","0","1","0","Tesla","0","2","0","ChargePoint Network"
"161172","1","WALNUT CREEK BROADWAY 5-6","1390 N Broadway","Walnut Creek","CA","94596","schakravarty@ucdavis.edu","(-122.059155, 37.899088","1","0","1","0","CCS","0","2","0","ChargePoint Network"
"161194","1","CITY OF NAPA 1539 FIRST ST","1501-1541 1st St","Napa","CA","94559","kcacastro@ucdavis.edu","(-122.289779, 38.296863","1","0","1","0","CCS","0","2","0","ChargePoint Network"
"161215","1","HACIENDA BLDG 5140-1","5140 Hacienda Dr","Dublin","CA","94568","eeboyd@ucdavis.edu","(-121.888708, 37.711147","1","0","1","0","null","0","2","0","ChargePoint Network"
"161216","1","JOHN MUIR HLTH JMHOUTPATIENT#1","1450 Treat Blvd","Walnut Creek","CA","94597","laulin@ucdavis.edu","(-122.053001, 37.926031","1","0","1","0","CCS","0","2","0","ChargePoint Network"
"161217","1","EV CHARGING STA HANDLEY CELLARS","3151 CA-128","Philo","CA","95466","eeboyd@ucdavis.edu","(-123.514306, 39.119504","1","0","1","0","Adapter","0","2","0","ChargePoint Network"
"161311","1","SARATOGA CITY BIG BASIN WAY 3","14421 Big Basin Way","Saratoga","CA","95070","dchau@ucdavis.edu","(-122.033181, 37.258911","1","0","1","0","CCS","0","2","0","ChargePoint Network"
"163418","1","Dublin Center","4120 Dublin Boulevard","Dublin","CA","94568","eeboyd@ucdavis.edu","(-121.873494, 37.703683","1","0","1","0","null","0","2","0","Blink Network"
"163743","1","Buena Park Downtown","8191-8371 La Palma Ave","Buena Park","CA","90620","nibarron@ucdavis.edu","(-117.990308, 33.84785","1","0","0","0","Adapter","0","0","4","Non-Networked"
"164166","1","El Cerrito Plaza - Tesla Supercharger","280 El Cerrito Plaza","El Cerrito","CA","94530","dchau@ucdavis.edu","(-122.300672, 37.898635","1","1","1","0","Tesla","0","0","14","Tesla"
"164871","1","Safeway 0739 - San Francisco, CA","3350 Mission Street","San Francisco","CA","94110","schakravarty@ucdavis.edu","(-122.42203, 37.74291","1","0","0","0","CCS","0","1","3","Electrify America"
"165184","1","Safeway 0985 - San Francisco, CA","2350 Noriega St.","San Francisco","CA","94122","jjbang@ucdavis.edu","(-122.48867, 37.75397","1","0","0","0","CCS","0","0","4","Electrify America"
"165362","1","TWIN CREEKS B - TWIN CREEKS","969 E Caribbean Dr","Sunnyvale","CA","94089","dchau@ucdavis.edu","(-122.000148, 37.41531","1","0","1","0","Adapter","0","2","0","ChargePoint Network"
"165551","1","CT D2 COLLIER ST 1","Unnamed Road","Hornbrook","CA","96044","eeboyd@ucdavis.edu","(-122.570908, 41.85129","1","0","0","0","Adapter","0","0","1","ChargePoint Network"
"165620","1","CT D2 COLLIER ST 2","Interstate 5 & rte 96","Hornbrook","CA","96044","eeboyd@ucdavis.edu","(-122.571013, 41.851264","1","0","0","0","Adapter","0","0","1","ChargePoint Network"
"166931","1","ROW DTLA - Tesla Supercharger","787 S. Alameda Street","Los Angeles","CA","90021","eeboyd@ucdavis.edu","(-118.240294, 34.033065","1","1","1","0","null","0","0","16","Tesla"
"166944","1","MENDO COLLEGE LAKE EV1","2565 Parallel Dr","Lakeport","CA","95453","eeboyd@ucdavis.edu","(-122.917743, 39.019034","1","0","1","0","Adapter","0","2","0","ChargePoint Network"
"166999","1","HILLTOP STATION 2","3170 Hilltop Mall Rd","Richmond","CA","94806","irereyes@ucdavis.edu","(-122.32392, 37.981018","1","0","1","0","Adapter","0","2","0","ChargePoint Network"
"167543","1","Lakeshore Plaza","4258 Ocean Avenue","San Francisco","CA","94132","eeboyd@ucdavis.edu","(-122.48944, 37.73241","1","0","0","0","null","0","1","3","Electrify America"
"167600","1","SANTA CLARA CITY HALL #1","1500 Warburton Ave","Santa Clara","CA","95050","jjbang@ucdavis.edu","(-121.954284, 37.355406","1","0","1","0","Adapter","0","1","0","ChargePoint Network"
"168097","1","DC CORRIDOR TARGET H DC3","1790 Airline HWY","Hollister","CA","95023","eeboyd@ucdavis.edu","(-121.390182, 36.834846","1","0","0","0","null","0","0","1","ChargePoint Network"
"168281","1","Mel's Diner - Tesla Supercharger","31 CA-88","Jackson","CA","95642","nibarron@ucdavis.edu","(-120.7766, 38.347998","1","1","0","0","Tesla","0","0","8","Tesla"
"168465","1","2450 Martin Rd","2450 Martin Rd","Fairfield","CA","94534","irereyes@ucdavis.edu","(-122.051044, 38.274202","1","0","1","0","Adapter","0","2","0","EV Connect"
"168676","1","Charles Krug Winery - Tesla Destination","2800 Main St","Saint Helena","CA","94574","eeboyd@ucdavis.edu","(-122.482185, 38.518276","1","0","1","0","null","0","1","0","Non-Networked"
"168809","1","Groth Vineyards & Winery - Tesla Destination","750 Oakville Cross Rd","Oakville","CA","94562","eeboyd@ucdavis.edu","(-122.379919, 38.448967","1","1","1","0","null","0","4","0","Tesla Destination"
"168829","1","Hanford House Inn - Tesla Destination","61 Hanford St","Sutter Creek","CA","95685","nibarron@ucdavis.edu","(-120.807135, 38.39789","1","1","1","0","Tesla","0","2","0","Tesla Destination"
"168851","1","Holiday Inn Express & Suites Redding - Tesla Destination","2240 Hilltop Dr","Redding","CA","96002","dchau@ucdavis.edu","(-122.359431, 40.574854","1","1","1","0","Tesla","0","2","0","Tesla Destination"
"168978","1","Napa Jet Center - Tesla Destination","2030 Airport Rd","Napa","CA","94558","dchau@ucdavis.edu","(-122.272842, 38.217315","1","1","1","0","Tesla","0","1","0","Tesla Destination"
"168979","1","Napa Valley Country Club - Tesla Destination","3385 Hagen Road","Napa","CA","94558","irereyes@ucdavis.edu","(-122.241068, 38.318338","1","1","1","0","Tesla","0","3","0","Tesla Destination"
"169090","1","Saticoy Country Club - Tesla Destination","4450 N Clubhouse Dr","Somis","CA","93066","irereyes@ucdavis.edu","(-119.107579, 34.272415","1","1","1","0","Tesla","0","1","0","Tesla Destination"
"169172","1","The Current Living - Tesla Destination","707 East Ocean Boulevard","Long Beach","CA","90802","irereyes@ucdavis.edu","(-118.183706, 33.766268","1","1","1","0","Tesla","0","2","0","Tesla Destination"
"169324","1","California Institute of Technology - California Parking Structure","1248 E California Blvd","Pasadena","CA","91125","kcacastro@ucdavis.edu","(-118.126363, 34.134066","1","0","0","0","Adapter","0","67","4","Non-Networked"
"169466","1","Stockton, CA (Wall Connector) - Tesla Destination","2323 Grand Canal Boulevard","Stockton","CA","95207","nibarron@ucdavis.edu","(-121.33631, 37.98458","1","1","1","0","Tesla","0","4","0","Tesla Destination"
"169467","1","Firebaugh, CA - Tesla Supercharger","46272 West Panoche Road","Firebaugh","CA","93622","nibarron@ucdavis.edu","(-120.625877, 36.639154","1","1","1","0","Adapter","0","0","56","Tesla"
"169916","1","Garberville-One LogHouse","705 US 101","Garberville","CA","95542","eeboyd@ucdavis.edu","(-123.79012, 40.00969","1","0","0","0","null","0","0","4","Electrify America"
"170053","1","EL CERRITO STATION 01","7501 Schmidt Ln","El Cerrito","CA","94530","eeboyd@ucdavis.edu","(-122.29911, 37.919334","1","0","1","0","null","0","2","0","ChargePoint Network"
"170205","1","Safeway 0788 (Mill Valley, CA)","1 Camino Alto","Mill Valley","CA","94941","schakravarty@ucdavis.edu","(-122.53033, 37.89389","1","0","0","0","CCS","0","1","3","Electrify America"
"170303","1","BoA CA7-164 (Anaheim, CA)","1685 E Katella Ave","Anaheim","CA","92805","nibarron@ucdavis.edu","(-117.89161, 33.80387","1","0","0","0","Adapter","0","0","4","Electrify America"
"170353","1","Safeway 0929 - San Jose, CA","2558 Berryessa Road","San Jose","CA","95132","dchau@ucdavis.edu","(-121.8585, 37.38815","1","0","0","0","Adapter","0","1","3","Electrify America"
"170472","1","BOA Alum Rock CA3-138 (San Jose, CA)","2300 Alum Rock Ave","San Jose","CA","95116","dchau@ucdavis.edu","(-121.84269, 37.35818","1","0","0","0","Adapter","0","0","4","Electrify America"
"170853","1","JAO DCFC","1955 Workman Mill Rd.","Whittier","CA","90601","kcacastro@ucdavis.edu","(-118.022221, 34.033121","1","0","0","0","Adapter","0","0","4","SHELL_RECHARGE"
"170935","1","Cupertino High School","10100 Finch Ave","Cupertino","CA","95014","jjbang@ucdavis.edu","(-122.0086061, 37.32174974","1","0","1","0","Adapter","0","16","0","POWERFLEX"
"170936","1","Monta Vista High School","21840 McClellan Rd","Cupertino","CA","95014","eeboyd@ucdavis.edu","(-122.0580581, 37.31415702","1","0","0","0","null","0","14","2","POWERFLEX"
"171237","1","BOXERS APTS BOXER","66 N Jackson Ave","San Jose","CA","95116","dchau@ucdavis.edu","(-121.844124, 37.361041","1","0","1","0","Adapter","0","2","0","ChargePoint Network"
"171436","1","CITY OF NAPA COOMBS 3","901 Coombs St","Napa","CA","94559","irereyes@ucdavis.edu","(-122.286651, 38.298002","1","0","1","0","CCS","0","1","0","ChargePoint Network"
"171446","1","RCEA EV NETWORK FORTUNA","638 11th St","Fortuna","CA","95540","eeboyd@ucdavis.edu","(-124.155682, 40.597468","1","0","1","0","Adapter","0","2","0","ChargePoint Network"
"171638","1","CITYOF CAMPBELL 2NDST GARAGE LL","41 N 2nd St","Campbell","CA","95008","eeboyd@ucdavis.edu","(-121.946656, 37.287738","1","0","1","0","null","0","2","0","ChargePoint Network"
"175163","1","DC CORRIDOR LAKEHEAD BB L2","20725 Lakeshore Dr","Lakehead-Lakeshore","CA","96051","dchau@ucdavis.edu","(-122.385166, 40.886386","1","0","1","0","Tesla","0","2","0","ChargePoint Network"
"175873","1","CITYOFBRENTWOOD STATION #9","100 City Park Way","Brentwood","CA","94513","nibarron@ucdavis.edu","(-121.693353, 37.934687","1","0","1","0","CCS","0","1","0","ChargePoint Network"
"175878","1","CITYOFBRENTWOOD STATION #2","100 City Park Way","Brentwood","CA","94513","laulin@ucdavis.edu","(-121.693488, 37.93472","1","0","1","0","CCS","0","1","0","ChargePoint Network"
"175962","1","GARAGE CENTERGARAGE 2D","2025 Center St","Berkeley","CA","94704","dchau@ucdavis.edu","(-122.269908, 37.870532","1","0","1","0","Tesla","0","2","0","ChargePoint Network"
"176046","1","STODDARD WEST STODDARD EV 1","345 Gasser Dr","Napa","CA","94559","jjbang@ucdavis.edu","(-122.277826, 38.286633","1","0","1","0","Adapter","0","2","0","ChargePoint Network"
"176222","1","CITY OF BENICIA CITY HALL 03","250 E L St","Benicia","CA","94510","nibarron@ucdavis.edu","(-122.152959, 38.051928","1","0","1","0","CCS","0","1","0","ChargePoint Network"
"176223","1","CITY OF BENICIA CITY HALL 02","250 E L St","Benicia","CA","94510","eeboyd@ucdavis.edu","(-122.152966, 38.051908","1","0","1","0","null","0","2","0","ChargePoint Network"
"176318","1","CITY HALL LOT PS 1","460 W 1st St","Claremont","CA","91711","eeboyd@ucdavis.edu","(-117.72001, 34.094196","1","0","1","0","null","0","2","0","ChargePoint Network"
"176565","1","SMCCD DO 3 (RIGHT)","3401 CSM Dr District Office","San Mateo","CA","94402","eeboyd@ucdavis.edu","(-122.33726, 37.531218","1","0","1","0","null","0","2","0","ChargePoint Network"
"176663","1","COUNTY OF MARIN HOJ 07-08","3501 Civic Center Dr","San Rafael","CA","94903","dchau@ucdavis.edu","(-122.533032, 37.998433","1","0","1","0","Adapter","0","2","0","ChargePoint Network"
"176664","1","COUNTY OF MARIN HOJ 30","3501 Civic Center Dr","San Rafael","CA","94903","dchau@ucdavis.edu","(-122.532384, 37.998679","1","0","1","0","Adapter","0","1","0","ChargePoint Network"
"176665","1","COUNTY OF MARIN HOJ 05-06","3501 Civic Center Dr","San Rafael","CA","94903","dchau@ucdavis.edu","(-122.533064, 37.998439","1","0","1","0","Adapter","0","2","0","ChargePoint Network"
"176666","1","COUNTY OF MARIN HOJ 13-14","3501 Civic Center Dr","San Rafael","CA","94903","dchau@ucdavis.edu","(-122.532786, 37.998441","1","0","1","0","Adapter","0","2","0","ChargePoint Network"
"176677","1","COUNTY OF MARIN HOJ 01-02","3501 Civic Center Dr.","San Rafael","CA","94903","dchau@ucdavis.edu","(-122.533145, 37.998435","1","0","1","0","Adapter","0","2","0","ChargePoint Network"
"176680","1","COUNTY OF MARIN HOJ 29","3501 Civic Center Dr","San Rafael","CA","94903","irereyes@ucdavis.edu","(-122.532404, 37.998662","1","0","1","0","Adapter","0","1","0","ChargePoint Network"
"176869","1","DC CORRIDOR CHEVRON C. L2","25032 W Dorris Ave","Coalinga","CA","93210","nibarron@ucdavis.edu","(-120.248687, 36.254614","1","0","1","0","Adapter","0","2","0","ChargePoint Network"
"176968","1","CODDING CTOWN 2","733 Coddingtown Center","Santa Rosa","CA","95401","eeboyd@ucdavis.edu","(-122.729918, 38.458696","1","0","1","0","null","0","1","0","ChargePoint Network"
"177092","1","DC CORRIDOR COMFORT INN L2","1844 Shastina Dr","Weed","CA","96094","dchau@ucdavis.edu","(-122.379937, 41.399424","1","0","1","0","Tesla","0","2","0","ChargePoint Network"
"177125","1","6TEN EAST LEASING OFFICE","610 E Weddell Dr","Sunnyvale","CA","94089","jjbang@ucdavis.edu","(-122.011865, 37.396925","1","0","1","0","Adapter","0","1","0","ChargePoint Network"
"177151","1","DC CORRIDOR BENBOW INN L2","455 Lake Benbow Dr","Garberville","CA","95542","eeboyd@ucdavis.edu","(-123.790002, 40.067208","1","0","1","0","Adapter","0","2","0","ChargePoint Network"
"177343","1","CSUEB CONCORD STN 1","4700 Ygnacio Valley Rd","Concord","CA","94521","eeboyd@ucdavis.edu","(-121.978126, 37.944111","1","0","1","0","null","0","2","0","ChargePoint Network"
"177601","1","NCOE IMOLA STATION 3","2121 Imola Ave","Napa","CA","94559","laulin@ucdavis.edu","(-122.256087, 38.278262","1","0","1","0","CCS","0","1","0","ChargePoint Network"
"177854","1","3003RETAIL STATION 2","3003 Oak Rd","Walnut Creek","CA","94597","kcacastro@ucdavis.edu","(-122.058421, 37.929254","1","0","1","0","Adapter","0","2","0","ChargePoint Network"
"177876","1","275 BATTERY 275 BATTERY 2","275 Battery St","San Francisco","CA","94111","irereyes@ucdavis.edu","(-122.400509, 37.793862","1","0","1","0","Adapter","0","2","0","ChargePoint Network"
"177967","1","TEST22 STATION 1","2-100 Acorn Ct","Scotts Valley","CA","95066","eeboyd@ucdavis.edu","(-122.020765, 37.046669","1","0","1","0","null","0","2","0","ChargePoint Network"
"178031","1","SAN JOSE CITY HALL 3W","200 E Santa Clara St","San Jose","CA","95113","dchau@ucdavis.edu","(-121.871549, 37.345518","1","0","1","0","Adapter","0","2","0","ChargePoint Network"
"178114","1","EV CHARGE ZUMWALT 002 NGW","1501 Mendocino Ave","Santa Rosa","CA","95401","irereyes@ucdavis.edu","(-122.718181, 38.454513","1","0","1","0","CCS","0","2","0","ChargePoint Network"
"178116","1","EV CHARGE ZUMWALT 001 GW","1501 Mendocino Ave","Santa Rosa","CA","95401","irereyes@ucdavis.edu","(-122.7182, 38.454519","1","0","1","0","Adapter","0","1","0","ChargePoint Network"
"178117","1","EV CHARGE SONOMA 1","680 Sonoma Mountain Pkwy","Petaluma","CA","94954","dchau@ucdavis.edu","(-122.635174, 38.267158","1","0","1","0","Adapter","0","2","0","ChargePoint Network"
"178134","1","MPCSD HILLVIEW 2","1100 Elder Ave","Menlo Park","CA","94025","dchau@ucdavis.edu","(-122.195782, 37.440512","1","0","1","0","CCS","0","1","0","ChargePoint Network"
"178135","1","MPCSD HILLVIEW 1","1100 Elder Ave","Menlo Park","CA","94025","dchau@ucdavis.edu","(-122.195155, 37.440934","1","0","1","0","CCS","0","2","0","ChargePoint Network"
"178568","1","VTA BERRYESSA 13","925 Berryessa Station Way Parking Structure","San Jose","CA","95133","eeboyd@ucdavis.edu","(-121.873469, 37.36679","1","0","1","0","null","0","1","0","ChargePoint Network"
"178745","1","IRVINE  CO  OFC SCBC 15495 03","15495 Sand Canyon Ave","Irvine","CA","92618","eeboyd@ucdavis.edu","(-117.76673, 33.669768","1","0","1","0","null","0","2","0","ChargePoint Network"
"178854","1","ESSEX ENSO STATION 4","175 Baypointe Pkwy","San Jose","CA","95134","eeboyd@ucdavis.edu","(-121.942367, 37.412727","1","0","1","0","null","0","2","0","ChargePoint Network"
"179051","1","COUNTY EMPLOYEE PS1 #1","751 S. Bascom Avenue Visitor Parking Garage","San Jose","CA","95128","dchau@ucdavis.edu","(-121.934043, 37.315583","1","0","1","0","Adapter","0","2","0","ChargePoint Network"
"179116","1","ESSEX AGORA STATION 1","1305 S Main St","Walnut Creek","CA","94596","dchau@ucdavis.edu","(-122.059119, 37.894153","1","0","1","0","Tesla","0","2","0","ChargePoint Network"
"179177","1","CUPERTINO STATION 02","10800 Torre Ave","Cupertino","CA","95014","irereyes@ucdavis.edu","(-122.028373, 37.317782","1","0","1","0","Tesla","0","2","0","ChargePoint Network"
"179337","1","MICKEY&FRIENDS M&F 65&66","1313 Disneyland Dr","Anaheim","CA","92802","eeboyd@ucdavis.edu","(-117.926782, 33.815048","1","0","1","0","null","0","2","0","ChargePoint Network"
"179462","1","CITYOF PETALUMA COMMUNITYCTR 2","320 N McDowell Blvd","Petaluma","CA","94954","schakravarty@ucdavis.edu","(-122.630686, 38.252524","1","0","1","0","CCS","0","2","0","ChargePoint Network"
"179504","1","PARAMOUNT LEMON GROVE 2","5661 Lemon Grove Ave","Los Angeles","CA","90038","kcacastro@ucdavis.edu","(-118.315227, 34.087412","1","0","1","0","Adapter","0","2","0","ChargePoint Network"
"179608","1","WALNUT CREEK BROADWAY 7-8","1390 N Broadway","Walnut Creek","CA","94596","nibarron@ucdavis.edu","(-122.059134, 37.899114","1","0","1","0","CCS","0","2","0","ChargePoint Network"
"179619","1","MARTINEZ CA PACHECO 02","CA-4","Martinez","CA","94553","irereyes@ucdavis.edu","(-122.072767, 37.995684","1","0","1","0","Adapter","0","2","0","ChargePoint Network"
"179620","1","MARTINEZ CA PACHECO 03","CA-4","Martinez","CA","94553","irereyes@ucdavis.edu","(-122.072811, 37.995734","1","0","1","0","Adapter","0","2","0","ChargePoint Network"
"179636","1","JOHN MUIR HLTH JMHOUTPATIENT#2","1450 Treat Blvd","Walnut Creek","CA","94597","irereyes@ucdavis.edu","(-122.053068, 37.926079","1","0","1","0","Adapter","0","2","0","ChargePoint Network"
"180963","1","DC CORRIDOR TRACYTARGET DC2","2800 Naglee Rd","Tracy","CA","95304","eeboyd@ucdavis.edu","(-121.45868, 37.756805","1","0","0","0","null","0","0","1","ChargePoint Network"
"180964","1","DC CORRIDOR TRACYTARGET DC1","2800 Naglee Rd","Tracy","CA","95304","eeboyd@ucdavis.edu","(-121.458596, 37.756814","1","0","0","0","null","0","0","1","ChargePoint Network"
"181053","1","TWIN CREEKS C - TWIN CREEKS","969 E Caribbean Dr","Sunnyvale","CA","94089","dchau@ucdavis.edu","(-122.000084, 37.415233","1","0","1","0","Adapter","0","2","0","ChargePoint Network"
"181054","1","TWIN CREEKS D - TWIN CREEKS","969 E Caribbean Dr","Sunnyvale","CA","94089","dchau@ucdavis.edu","(-121.99988, 37.415157","1","0","1","0","Adapter","0","2","0","ChargePoint Network"
"181055","1","TWIN CREEKS ADA TWIN CREEKS","969 E Caribbean Dr","Sunnyvale","CA","94089","dchau@ucdavis.edu","(-122.000341, 37.41531","1","0","1","0","Adapter","0","2","0","ChargePoint Network"
"181111","1","YREKA TRUCK STATION #2","787 Montague Rd","Yreka","CA","96097","dchau@ucdavis.edu","(-122.623542, 41.737487","1","0","1","0","Tesla","0","2","0","ChargePoint Network"
"181446","1","IRVINE  CO  OFC ST 17100 02","17100 Laguna Canyon Rd","Irvine","CA","92603","nibarron@ucdavis.edu","(-117.765565, 33.650383","1","0","1","0","Adapter","0","1","0","ChargePoint Network"
"181448","1","IRVINE  CO  OFC ST 17100 03","17100 Laguna Canyon Rd","Irvine","CA","92603","nibarron@ucdavis.edu","(-117.764896, 33.651251","1","0","1","0","Adapter","0","2","0","ChargePoint Network"
"181642","1","DC CORRIDOR TARGET H DC2","1790 Airline HWY","Hollister","CA","95023","eeboyd@ucdavis.edu","(-121.39017, 36.834873","1","0","0","0","null","0","0","1","ChargePoint Network"
"181643","1","DC CORRIDOR TARGET H DC1","1790 Airline HWY","Hollister","CA","95023","eeboyd@ucdavis.edu","(-121.390238, 36.834903","1","0","0","0","null","0","0","1","ChargePoint Network"
"181644","1","DC CORRIDOR TARGET H L2(1)","1790 Airline HWY","Hollister","CA","95023","eeboyd@ucdavis.edu","(-121.390133, 36.834784","1","0","1","0","null","0","1","0","ChargePoint Network"
"181645","1","DC CORRIDOR TARGET H L2(2)","1790 Airline HWY","Hollister","CA","95023","eeboyd@ucdavis.edu","(-121.390079, 36.834732","1","0","1","0","null","0","1","0","ChargePoint Network"
"181714","1","DC CORRIDOR LODI SHELL DC1","6437 Thornton Rd","Lodi","CA","95242","eeboyd@ucdavis.edu","(-121.394699, 38.115006","1","0","0","0","null","0","0","1","ChargePoint Network"
"181880","1","DC CORRIDOR NUGGET DC2","130 Browns Valley Pkwy","Vacaville","CA","95688","laulin@ucdavis.edu","(-121.96797, 38.364793","1","0","0","0","CCS","0","0","1","ChargePoint Network"
"181881","1","DC CORRIDOR NUGGET DC1","130 Browns Valley Pkwy","Vacaville","CA","95688","jjbang@ucdavis.edu","(-121.968013, 38.36486","1","0","0","0","Adapter","0","0","1","ChargePoint Network"
"182018","1","COUNTY EV 33","150 W Tasman Dr","San Jose","CA","95134","eeboyd@ucdavis.edu","(-121.9532, 37.40784","1","0","1","0","null","0","1","0","ChargePoint Network"
"182080","1","META MPK14-03","1 Hacker Way Building 14","Menlo Park","CA","94025","eeboyd@ucdavis.edu","(-122.149443, 37.485368","1","0","1","0","null","0","2","0","ChargePoint Network"
"182285","1","CITY OF NAPA COOMBS 2","901 Coombs St","Napa","CA","94559","nibarron@ucdavis.edu","(-122.286633, 38.297962","1","0","1","0","CCS","0","2","0","ChargePoint Network"
"182286","1","CITY OF NAPA COOMBS 1","901 Coombs St","Napa","CA","94559","schakravarty@ucdavis.edu","(-122.286582, 38.297921","1","0","1","0","CCS","0","2","0","ChargePoint Network"
"182354","1","MERITAGE1 MERITAGERESORT1","875 Bordeaux Way","Napa","CA","94558","kcacastro@ucdavis.edu","(-122.273825, 38.246222","1","0","1","0","CCS","0","2","0","ChargePoint Network"
"182355","1","MERITAGE1 MERITAGERESORT2","875 Bordeaux Way","Napa","CA","94558","irereyes@ucdavis.edu","(-122.273761, 38.246224","1","0","1","0","Adapter","0","2","0","ChargePoint Network"
"182384","1","PROMETHEUS STATION P-2","20350 Stevens Creek Blvd Level P-2","Cupertino","CA","95014","irereyes@ucdavis.edu","(-122.029404, 37.321828","1","0","1","0","Tesla","0","2","0","ChargePoint Network"
"182422","1","KOHL'S - CHPT 0981 COLMA 1","245 Collins Ave","Colma","CA","94014","eeboyd@ucdavis.edu","(-122.45818, 37.674476","1","0","1","0","null","0","2","0","ChargePoint Network"
"182429","1","KOHL'S - CHPT 0977 CAMPBELL 2","525 E Hamilton Ave","Campbell","CA","95008","dchau@ucdavis.edu","(-121.940467, 37.296485","1","0","1","0","Adapter","0","2","0","ChargePoint Network"
"182434","1","KOHL'S - CHPT 0977 CAMPBELL 1","525 E Hamilton Ave","Campbell","CA","95008","dchau@ucdavis.edu","(-121.94044, 37.296484","1","0","1","0","Adapter","0","2","0","ChargePoint Network"
"183021","1","THE PEARL GEV 2","687 S Hobart Blvd","Los Angeles","CA","90005","kcacastro@ucdavis.edu","(-118.305587, 34.060859","1","0","1","0","Adapter","0","1","0","ChargePoint Network"
"183313","1","ACAM1 ACAM-CP1","360 Devlin Rd","Napa","CA","94558","irereyes@ucdavis.edu","(-122.259026, 38.230022","1","0","1","0","CCS","0","2","0","ChargePoint Network"
"183372","1","TARGET T0938 STATION 1","3900 Sisk Road","Modesto","CA","95356","eeboyd@ucdavis.edu","(-121.064223, 37.694615","1","0","1","0","null","0","2","0","ChargePoint Network"
"183373","1","TARGET T0938 STATION 2","3900 Sisk Rd","Modesto","CA","95356","eeboyd@ucdavis.edu","(-121.064199, 37.694656","1","0","1","0","null","0","2","0","ChargePoint Network"
"183456","1","TARGET T0323 STATION 3","20745 Stevens Creek Blvd","Cupertino","CA","95014","dchau@ucdavis.edu","(-122.036969, 37.324117","1","0","1","0","Adapter","0","2","0","ChargePoint Network"
"184090","1","Westmont High School","4805 Westmont Ave","San Jose","CA","95008","dchau@ucdavis.edu","(-121.9879034, 37.2708793","1","0","1","0","CCS","0","34","0","POWERFLEX"
"184092","1","Del Mar High School","1224 Del Mar Ave","San Jose","CA","95128","dchau@ucdavis.edu","(-121.9309891, 37.3055389","1","0","1","0","Adapter","0","22","0","POWERFLEX"
"184093","1","Blackford Learning Center","3800 Blackford Ave","San Jose","CA","95117","eeboyd@ucdavis.edu","(-121.9694253, 37.3127636","1","0","1","0","null","0","50","0","POWERFLEX"
"184094","1","Leigh High School","5210 Leigh Ave","San Jose","CA","95124","eeboyd@ucdavis.edu","(-121.9215079, 37.241732","1","0","1","0","null","0","48","0","POWERFLEX"
"184882","1","WALNUT CREEK WIGET 3-4","111 North Wiget Ln","Walnut Creek","CA","94598","irereyes@ucdavis.edu","(-122.0249, 37.924942","1","0","1","0","CCS","0","2","0","ChargePoint Network"
"184885","1","WALNUT CREEK WIGET 9-10","111 North Wiget Ln","Walnut Creek","CA","94598","irereyes@ucdavis.edu","(-122.024906, 37.92509","1","0","1","0","Adapter","0","2","0","ChargePoint Network"
"184887","1","WALNUT CREEK WIGET 13-14","111 North Wiget Ln","Walnut Creek","CA","94598","kcacastro@ucdavis.edu","(-122.02496, 37.925184","1","0","1","0","Adapter","0","2","0","ChargePoint Network"
"184888","1","WALNUT CREEK WIGET 15","111 North Wiget Ln","Walnut Creek","CA","94598","eeboyd@ucdavis.edu","(-122.024963, 37.925231","1","0","1","0","null","0","1","0","ChargePoint Network"
"184979","1","6TEN EAST 2ND FLOOR 1","610 E Weddell Dr","Sunnyvale","CA","94089","jjbang@ucdavis.edu","(-122.011716, 37.396452","1","0","1","0","Adapter","0","2","0","ChargePoint Network"
